id,transactiontime,completiontime,transferFloor,unitPrice,priceWithoutParking,roomNumber,hallNumber,bathNumber,buildingTransferArea,parkingSpacePrice,parkingSpaceTransferArea,price,landAmount,buildingAmount,parkAmount,buildingType,floor,urbanLandUse,buildingArea,subBuildingArea,belconyArea,landTransferArea,parkingSpaceType,longitude,latitude,yhat-hnn,y_x,yhat-mlp,y_y,address
RPOUMLTJQHLFFAH66CA,2016/7/26 00:00:00,1994/10/13 00:00:00,4,71961,2800003,1,1,1,39,0,0,2800003,2,1,0,4,9,2,26,0,0,3,0,121.31388870599362,24.992305699454167,67946.44425720844,71961.000268383,54502.51730234848,71961.000268383,桃園市桃園區民生路１２６號四樓之３
RPVQMLLKQHLFFAH88CA,2016/7/26 00:00:00,1997/12/24 00:00:00,17,61765,2100010,1,1,1,34,0,0,2100010,1,1,0,5,17,1,21,0,4,3,0,121.31183467875236,24.990937715710025,62713.52633999278,61765.00003895586,58479.42252605612,61765.00003895586,桃園市桃園區中華路１號十七樓之７
RPSPMLLLKILFFAH08CA,2016/11/19 00:00:00,1981/8/4 00:00:00,3,40379,3279986,3,2,1,81,0,0,3279986,1,1,0,3,5,0,81,0,0,28,0,121.30795434589265,24.988101878866445,43668.60290391333,40379.001268502514,51401.16228719569,40379.001268502514,桃園市桃園區南門街7之2號
RPROMLKKKHMFFAH87EA,2016/12/16 00:00:00,1980/10/20 00:00:00,2,27180,2481534,4,2,2,91,0,0,2481534,1,1,0,3,4,0,85,0,0,37,0,121.31379877613772,24.988098698113383,30158.318152286214,27179.998430982632,50646.82619065444,27179.998430982632,桃園市桃園區延平路４之１號
RPQOMLNJKHMFFAH97EA,2016/11/28 00:00:00,1986/7/15 00:00:00,1,69457,7750012,2,2,1,112,0,0,7750012,1,1,0,3,5,0,101,5,0,28,0,121.31337211841824,24.98781971956576,70577.8588773533,69456.99982727699,68321.83242661488,69456.99982727699,桃園市桃園區延平路１２巷７號一樓
RPSNMLSJKHMFFAH38CA,2016/12/30 00:00:00,1989/5/22 00:00:00,4,63586,1499994,1,1,1,24,0,0,1499994,1,1,0,5,12,1,18,0,0,3,0,121.31569901025628,24.991317784463444,64800.589093299415,63586.00000670174,63289.27709156213,63586.00000670174,桃園市桃園區復興路96號四樓之26
RPUNMLQKLHMFFAH58CA,2017/2/18 00:00:00,1997/3/22 00:00:00,15,69089,3480013,2,1,1,50,0,0,3480013,1,1,0,0,21,1,28,0,5,5,0,121.31392303347732,24.990220088451554,68661.61878253546,69088.99978705752,64261.676259761676,69088.99978705752,桃園市桃園區復興路９９號十五樓之４
RPROMLKLLHMFFAH87CA,2017/2/5 00:00:00,2009/6/3 00:00:00,12,77595,4000022,1,1,1,52,0,0,4000022,1,1,0,0,15,1,30,0,4,5,0,121.31519675607932,24.988592300664006,78923.25480583157,77594.99938346371,55630.90081030067,77594.99938346371,桃園市桃園區吉林路３６號十二樓
RPTQMLPLMHMFFAH88CA,2017/2/17 00:00:00,1995/9/12 00:00:00,5,59642,2999993,1,1,1,50,0,0,2999993,1,1,1,5,10,1,22,0,0,5,5,121.30855540835216,24.990791070429708,60637.45753267265,59641.999887927464,60828.20851864794,59641.999887927464,桃園市桃園區南華街６６號五樓之４
RPSQMLSLMHMFFAH09CA,2017/3/17 00:00:00,2003/7/28 00:00:00,7,67484,6000002,2,2,1,89,0,0,6000002,1,1,0,0,14,0,63,1,2,12,0,121.3116984561586,24.987985744082582,68913.59964251789,67484.00001454352,67220.04591415932,67484.00001454352,桃園市桃園區介壽路９之２號七樓
RPRNMLPLMHMFFAH38CA,2017/3/25 00:00:00,1981/8/6 00:00:00,10,71473,15999946,11,1,11,224,0,0,15999946,5,2,2,4,10,1,182,0,0,35,2,121.3149760541858,24.991391542979887,72106.2469331266,71472.9997880795,-4.871632527055651e+30,71472.9997880795,桃園市桃園區民生路６０號十樓之３.民生路６０號十樓之4
RPPOMLRKNHMFFAH48CA,2017/4/24 00:00:00,1997/3/22 00:00:00,16,59406,3600004,2,1,1,61,0,0,3600004,1,1,0,0,21,1,34,0,5,6,0,121.31392303347732,24.990220088451554,68560.85859516825,59405.99990818022,65432.574620310275,59405.99990818022,桃園市桃園區復興路９９號十六樓之６
RPSQMLMLNHMFFAH58CA,2017/4/20 00:00:00,2003/7/28 00:00:00,8,64704,4000001,2,1,1,62,0,0,4000001,1,1,0,0,14,0,37,1,7,8,0,121.3116984561586,24.987985744082582,69821.27817131135,64704.00002465953,67845.73586704084,64704.00002465953,桃園市桃園區介壽路５之１０號八樓
RPXQMLMJOHMFFAH98CA,2017/4/8 00:00:00,1989/5/22 00:00:00,8,60095,2280004,1,1,1,38,0,0,2280004,1,1,0,5,12,1,25,0,3,4,0,121.31569901025628,24.991317784463444,61303.64500089776,60094.999902902484,47989.46752781531,60094.999902902484,桃園市桃園區復興路９８號八樓之９
RPVOMLPJPHMFFAH56EA,2017/5/10 00:00:00,1985/11/26 00:00:00,6,47226,6060040,3,2,2,128,0,0,6060040,1,1,0,4,7,0,109,0,13,25,0,121.30958077004672,24.988847854144435,53942.865505522845,47226.000489992126,52518.54071950287,47226.000489992126,桃園市桃園區大同路１１２號六樓之３
RPOQMLKLOHMFFAH08CA,2017/4/25 00:00:00,1990/12/26 00:00:00,7,49968,24999990,0,0,0,500,0,0,24999990,1,1,1,4,7,1,381,0,20,44,3,121.31484417109765,24.990173000826783,51127.8829578924,49967.99982061863,-2.8690642155387035e+37,49967.99982061863,桃園市桃園區大同路１１號七樓之１
RPSNMLKMOHMFFAH28CA,2017/6/18 00:00:00,2003/7/28 00:00:00,7,63377,3069982,1,1,1,48,0,0,3069982,1,1,0,5,14,0,26,1,7,6,0,121.3116984561586,24.987985744082582,65487.26599324753,63377.000000812885,64808.432537200766,63377.000000812885,桃園市桃園區介壽路３之６號七樓
RPPNMLTKPHMFFAH78CA,2017/6/12 00:00:00,1989/5/22 00:00:00,7,59406,1800002,1,1,1,30,0,0,1800002,1,1,0,5,12,1,19,0,4,3,0,121.31569901025628,24.991317784463444,63136.91930674432,59405.99990818022,59567.469879457516,59405.99990818022,桃園市桃園區復興路９８號七樓之１７
RPROMLQLPHMFFAH98DA,2017/7/3 00:00:00,1980/4/30 00:00:00,3,24242,1439975,0,0,1,59,0,0,1439975,1,1,0,0,11,1,50,0,0,6,0,121.31389058620309,24.993046016405145,52500.744241516775,24242.00350350578,47700.850450792255,24242.00350350578,桃園市桃園區成功路2段2號3樓-4
RPOPMLLJJIMFFAH67EA,2017/6/16 00:00:00,2003/7/28 00:00:00,8,69142,4449979,1,1,1,64,0,0,4449979,1,1,0,5,14,0,39,1,7,9,0,121.3116984561586,24.987985744082582,69824.51251168908,69142.00006807757,64794.97381473207,69142.00006807757,桃園市桃園區介壽路5之5號八樓
RPUNMLSKQHMFFAH66CA,2017/7/1 00:00:00,2003/7/28 00:00:00,9,67064,6299992,2,1,2,94,0,0,6299992,1,1,1,0,14,0,34,1,10,8,2,121.3116984561586,24.987985744082582,68499.39958113316,67064.00001468655,67516.48417576672,67064.00001468655,桃園市桃園區介壽路３之１號九樓
RPVOMLLLQHMFFAH88CA,2017/8/1 00:00:00,2015/4/30 00:00:00,4,81396,11799978,2,2,1,145,0,0,11799978,1,1,1,0,15,1,69,5,5,12,2,121.31216032275428,24.990440476029327,89413.28817381304,81396.00016201558,66785.97902724182,81396.00016201558,桃園市桃園區復興路１６８號四樓之５
RPROMLMLQHMFFAH68DA,2017/7/11 00:00:00,2000/5/24 00:00:00,5,68042,2769990,1,1,1,41,0,0,2769990,4,1,0,5,7,1,30,0,0,6,0,121.3114042170945,24.989151012101267,69211.84021560565,68042.00007762144,56788.14152017647,68042.00007762144,桃園市桃園區大同路７１號５樓之２
RPQPMLLJRHMFFAH48DA,2017/7/13 00:00:00,2003/7/28 00:00:00,12,72575,6599971,0,0,0,91,0,0,6599971,1,1,0,0,14,0,65,0,2,13,0,121.3116984561586,24.987985744082582,73206.08113403308,72575.00022874604,69332.72505917573,72575.00022874604,桃園市桃園區介壽路9-3號12樓
RPWPMLMKRHMFFAH56CA,2017/8/20 00:00:00,2003/7/28 00:00:00,6,61228,4000025,2,1,1,65,0,0,4000025,1,1,0,0,14,0,39,1,7,9,0,121.3116984561586,24.987985744082582,62777.79233862576,61228.000101031306,62988.32417448467,61228.000101031306,桃園市桃園區介壽路３之１４號六樓
RPVPMLLKIIMFFAH18CA,2017/8/19 00:00:00,2003/7/28 00:00:00,2,64289,4200000,2,1,1,65,0,0,4200000,1,1,0,0,14,0,39,1,7,9,0,121.3116984561586,24.987985744082582,64905.72527753658,64288.999975745275,64479.39119262121,64288.999975745275,桃園市桃園區介壽路３之１３號二樓
RPWNMLRLIIMFFAH98EA,2017/9/25 00:00:00,1981/8/6 00:00:00,8,50140,4660012,2,1,1,93,0,0,4660012,5,1,0,4,10,1,77,0,0,13,0,121.3147976075814,24.991337750771855,70979.82401657324,50139.99983523088,49224.97245839809,50139.99983523088,桃園市桃園區民生路６０號八樓之一
RPXQMLMJJIMFFAH58CA,2017/10/8 00:00:00,1992/10/22 00:00:00,8,61655,2599991,1,1,1,42,0,0,2599991,2,1,0,5,12,1,28,0,0,3,0,121.31615411023569,24.991091110611425,57519.585372597394,61655.00003991025,54947.6491494057,61655.00003991025,桃園市桃園區復興路８０號八樓之２
RPSOMLMLJIMFFAH08CA,2017/10/7 00:00:00,2003/7/28 00:00:00,3,54950,4133888,2,2,1,106,0,30,4133888,1,1,1,0,14,0,53,1,2,10,2,121.3116984561586,24.987985744082582,56354.90358100715,54949.999856515984,54106.80807100092,54949.999856515984,桃園市桃園區介壽路１１之２號三樓
RPWOMLPJJHNFFAH58CA,2017/11/12 00:00:00,1994/2/7 00:00:00,9,40172,5599977,3,2,2,139,0,0,5599977,1,1,0,4,10,2,87,1,11,16,0,121.31610146320207,24.989872401245844,59893.278693673,40172.00117367108,46052.57768027676,40172.00117367108,桃園市桃園區萬壽路三段２２９號九樓
RPTOMLNJJHNFFAH08CA,2017/11/27 00:00:00,2003/7/28 00:00:00,10,57720,3770848,1,1,1,97,0,32,3770848,1,1,1,5,14,0,39,1,7,9,2,121.3116984561586,24.987985744082582,62678.8129736405,57720.00009855827,59389.61524085376,57720.00009855827,桃園市桃園區介壽路３之９號十樓
RPSNMLNLJHNFFAH08CA,2017/12/6 00:00:00,1989/5/22 00:00:00,7,62283,2330007,1,1,1,37,0,0,2330007,1,1,0,5,12,1,25,0,4,4,0,121.31569901025628,24.991317784463444,53966.3592903552,62283.00003236097,49441.98943843467,62283.00003236097,桃園市桃園區復興路９６號七樓之２０
RPUQMLNKKHNFFAH58CA,2018/1/12 00:00:00,2003/7/28 00:00:00,10,54154,5150045,1,1,1,95,0,0,5150045,1,1,1,0,14,0,39,1,7,9,2,121.3116984561586,24.987985744082582,62336.94508274836,54153.99974858969,59477.02657743289,54153.99974858969,桃園市桃園區介壽路５之１號十樓
RPSOMLRJLHNFFAH78EA,2017/12/21 00:00:00,1983/9/15 00:00:00,3,72639,4499986,0,0,1,62,0,0,4499986,1,1,0,4,6,1,62,0,0,16,0,121.30825037149748,24.991613278732107,72992.50683850051,72639.00000132636,72242.8371112344,72639.00000132636,桃園市桃園區南海街２８號　　　
RPVNMLKMLHNFFAH58EA,2018/1/25 00:00:00,1984/7/16 00:00:00,6,21312,2820004,0,0,0,132,0,0,2820004,1,1,0,4,10,1,96,0,2,17,0,121.30895943277596,24.989941571023326,26481.375517859597,21311.999593810448,31275.036892378466,21311.999593810448,桃園市桃園區中華路111號六樓之8
RPOOMLTJLHNFFAH48DA,2018/1/27 00:00:00,2009/4/10 00:00:00,7,85135,10200024,2,2,1,120,0,0,10200024,1,1,0,4,10,1,74,3,5,18,0,121.3140552516532,24.991574055353297,58968.2375125094,85134.99930754177,64164.08117012176,85134.99930754177,桃園市桃園區民生路５５巷２０號７樓
RPQOMLLMLHNFFAH08CA,2018/1/29 00:00:00,1992/10/22 00:00:00,3,36873,2749988,2,1,1,75,0,0,2749988,2,1,0,0,12,1,50,0,0,6,0,121.31615411023569,24.991091110611425,40757.290273640974,36872.99902047486,48875.919795279915,36872.99902047486,桃園市桃園區復興路80號三樓之7
RPRNMLKKMHNFFAH97DA,2018/2/6 00:00:00,2003/7/28 00:00:00,11,61228,4000025,2,1,1,65,0,0,4000025,1,1,0,0,14,0,39,1,7,9,0,121.3116984561586,24.987985744082582,62189.483981816964,61228.000101031306,70584.88404103382,61228.000101031306,桃園市桃園區介壽路３之１５號１１樓
RPROMLNLMHNFFAH38CA,2018/3/27 00:00:00,1997/7/22 00:00:00,1,24361,3899952,2,2,2,160,0,0,3899952,1,2,0,3,5,1,145,4,4,17,0,121.31134497333063,24.99315970442804,29089.6186896484,24361.00227432476,-3.388961757951757e+37,24361.00227432476,桃園市桃園區新民街７１巷１２號一樓
RPRNMLTJNHNFFAH78CA,2018/3/21 00:00:00,2009/6/3 00:00:00,11,75752,7960020,2,1,1,105,0,0,7960020,1,1,1,0,15,1,47,4,8,9,2,121.31519675607932,24.988592300664006,74087.97370749609,75752.00014376528,74057.03402708315,75752.00014376528,桃園市桃園區吉林路18號十一樓
RPVOMLTJPHNFFAH07EA,2018/3/24 00:00:00,2003/7/28 00:00:00,6,60956,3768300,1,1,1,94,0,32,3768300,1,1,1,0,14,0,37,1,7,8,2,121.3116984561586,24.987985744082582,56202.84067437321,60956.000104791645,57976.187122213465,60956.000104791645,桃園市桃園區介壽路５之１０號六樓
RPSOMLQKNHNFFAH78CA,2018/4/4 00:00:00,2003/7/28 00:00:00,2,61146,4600014,2,1,1,75,0,0,4600014,1,1,0,0,14,0,53,1,2,10,0,121.3116984561586,24.987985744082582,62198.651007839435,61145.99993509547,62627.75256513946,61145.99993509547,桃園市桃園區介壽路１１之２號二樓
RPUOMLLJOHNFFAH48CA,2018/5/9 00:00:00,1999/3/11 00:00:00,5,66528,2550018,0,0,1,38,0,0,2550018,1,1,0,5,11,1,25,0,0,4,0,121.31418077156304,24.990291770954315,69214.42834259364,66528.00009005709,76445.53634082241,66528.00009005709,桃園市桃園區大同路24號五樓之8
RPRNMLLLNHNFFAH18CA,2018/5/5 00:00:00,2003/7/28 00:00:00,12,67132,5100018,2,1,1,76,0,0,5100018,1,1,0,0,14,0,45,1,10,10,0,121.3116984561586,24.987985744082582,69445.93409691869,67132.00011002379,72821.00207443607,67132.00011002379,桃園市桃園區介壽路１１之９號十二樓
RPWOMLLJOHNFFAH68CA,2018/5/14 00:00:00,1980/10/7 00:00:00,9,52697,1700005,1,0,1,32,0,0,1700005,1,1,0,5,12,1,24,0,0,3,0,121.31417159993867,24.990580696124013,68720.92233987064,52697.00017224764,55283.27632498696,52697.00017224764,桃園市桃園區復興路８３號九樓之２
RPSPMLLLOHNFFAH58CA,2018/3/10 00:00:00,1990/1/3 00:00:00,8,34685,24000286,0,0,0,692,0,0,24000286,1,1,0,0,11,1,634,0,20,114,0,121.31330200270588,24.991422162045662,61523.45737374257,34685.000585497255,-7.644419419925268e+39,34685.000585497255,桃園市桃園區中正路４８巷９之７號
RPXNMLSLOHNFFAH96CA,2018/5/23 00:00:00,1988/11/25 00:00:00,10,42385,5899992,3,2,2,139,0,0,5899992,2,2,0,4,10,2,108,0,5,16,0,121.3083061821636,24.990159605336096,45004.94446605751,42385.00090379939,41682.586589709645,42385.00090379939,桃園市桃園區中華路１１８號十樓之３　
RPSPMLTJPHNFFAH86EA,2018/6/13 00:00:00,1980/4/30 00:00:00,6,44992,2299991,1,1,1,51,0,0,2299991,1,1,0,5,11,1,42,0,0,6,0,121.31398976257807,24.99309094866957,47657.11243332227,44992.0001725793,48308.90798224552,44992.0001725793,桃園市桃園區成功路二段2號6樓之14號
RPPQMLQKPHNFFAH88CA,2018/4/14 00:00:00,1972/4/1 00:00:00,2,69227,8849980,0,0,0,128,0,0,8849980,1,1,0,3,4,1,128,0,0,36,0,121.30859963085221,24.99263275355009,69994.30662028435,69226.99985027849,64603.35710307134,69226.99985027849,桃園市桃園區民族路１４３號
RPUPMLQJPHNFFAH76EA,2018/6/25 00:00:00,1997/12/24 00:00:00,13,44479,1699987,1,1,1,38,0,0,1699987,1,1,0,0,17,1,24,0,3,3,0,121.31183467875236,24.990937715710025,59310.92104562373,44478.99993756226,55767.67699619586,44478.99993756226,桃園市桃園區中華路３號十三樓之４
RPPOMLTJPHNFFAH88CA,2018/6/7 00:00:00,2003/7/28 00:00:00,10,56689,3703492,1,1,1,97,0,32,3703492,1,1,1,0,14,0,39,1,7,9,2,121.3116984561586,24.987985744082582,62675.11045589808,56689.000139712625,59389.61524085376,56689.000139712625,桃園市桃園區介壽路3之13號十樓
RPUQMLTKPHNFFAH07CA,2018/6/14 00:00:00,2009/6/3 00:00:00,12,71374,7499980,2,2,1,105,0,0,7499980,1,1,1,0,15,1,47,4,8,9,2,121.31519675607932,24.988592300664006,72889.87367209811,71374.00012783462,74653.33340167347,71374.00012783462,桃園市桃園區吉林路28號十二樓
RPQNMLPLPHNFFAH68CA,2018/7/1 00:00:00,2003/7/28 00:00:00,9,70681,5400028,3,1,1,76,0,0,5400028,1,1,0,0,14,0,53,1,3,11,0,121.3116984561586,24.987985744082582,71123.52061642188,70681.0000029101,69646.47032486077,70681.0000029101,桃園市桃園區介壽路１１之１號九樓
RPXPMLNKQHNFFAH76CA,2018/7/5 00:00:00,2003/7/28 00:00:00,4,55687,2715298,1,1,1,80,0,32,2715298,1,1,1,5,14,0,26,1,7,6,2,121.3116984561586,24.987985744082582,57199.13766481743,55687.000065782784,57791.21527880872,55687.000065782784,桃園市桃園區介壽路３之３號四樓
RPOPMLNKRHNFFAH58CA,2018/8/1 00:00:00,2003/7/28 00:00:00,9,62199,4064083,1,1,1,96,0,30,4064083,1,1,1,0,14,0,39,1,7,9,2,121.3116984561586,24.987985744082582,61690.69986371059,62199.00003238957,59355.4523882325,62199.00003238957,桃園市桃園區介壽路３之１４號九樓
RPQNMLRLRHNFFAH66EA,2018/7/26 00:00:00,2015/4/30 00:00:00,10,93502,9953288,3,2,2,139,0,32,9953288,1,1,1,0,15,1,64,6,4,12,2,121.31216032275428,24.990440476029327,92717.23705584799,93502.00121510951,113280.44609121123,93502.00121510951,桃園市桃園區復興路１６８號十樓之３
RPPOMLPJJINFFAH18EA,2018/8/26 00:00:00,2009/6/3 00:00:00,3,81474,4199985,1,1,1,52,0,0,4199985,1,1,0,5,15,1,30,0,4,5,0,121.31519675607932,24.988592300664006,87724.63977504444,81474.00019774916,85848.45470499521,81474.00019774916,桃園市桃園區吉林路１０號三樓
RPXPMLTJIINFFAH56CA,2018/8/14 00:00:00,1988/9/13 00:00:00,11,59343,4299994,2,1,1,72,0,0,4299994,1,1,0,0,12,1,47,0,8,8,0,121.311878038888,24.992418267053804,64839.46115860438,59343.00007187313,64036.16482782333,59343.00007187313,桃園市桃園區成功路一段４１巷１之１０號
RPOOMLTKIINFFAH28CA,2018/9/1 00:00:00,1986/9/17 00:00:00,2,47054,4999958,3,2,2,106,0,0,4999958,1,1,0,3,5,0,83,0,10,26,0,121.31008540151392,24.988621095711785,49824.30341332463,47054.00047537987,47810.38150225461,47054.00047537987,桃園市桃園區大同路９７之１號
RPUOMLTLJINFFAH56DA,2018/10/28 00:00:00,1988/9/13 00:00:00,11,57023,7899966,3,2,2,139,0,0,7899966,1,1,0,0,12,1,102,0,11,15,0,121.311878038888,24.992418267053804,65545.638279296,57023.000035986144,45685.270066561934,57023.000035986144,桃園市桃園區成功路一段４１巷５之１０號
RPRPMLKLJINFFAH97CA,2018/10/27 00:00:00,1997/12/24 00:00:00,17,61728,3399978,2,2,1,55,0,0,3399978,1,1,0,0,17,1,33,0,6,4,0,121.31183467875236,24.990937715710025,58109.86106021761,61728.00000916834,56885.15902290223,61728.00000916834,桃園市桃園區中華路３號十七樓之１２
RPWOMLLKJHOFFAH38CA,2018/12/10 00:00:00,2003/7/28 00:00:00,10,52268,3414668,2,1,1,96,0,30,3414668,1,1,1,0,14,0,39,1,7,9,2,121.3116984561586,24.987985744082582,62473.00625547901,52268.00036082221,59438.68471134386,52268.00036082221,桃園市桃園區介壽路３之１４號十樓
RPTONLSKKHGGFAH38DA,2017/12/28 00:00:00,2020/12/1 00:00:00,13,100706,12549982,3,2,2,159,1750000,34,14299982,1,1,1,0,24,2,76,0,8,14,2,121.30827536102613,24.98971728198569,100053.40344623721,100706.00002248505,95490.60738929299,100706.00002248505,中華路１１７號十三樓之５
RPOSNLSKKHGGFAH28DA,2017/11/19 00:00:00,2020/12/1 00:00:00,9,100479,6289985,1,1,1,63,0,0,6289985,1,1,0,0,24,2,39,0,3,6,0,121.30827536102613,24.98971728198569,98951.03002722265,100478.99927664234,96284.8875991271,100478.99927664234,中華路１１７號九樓之６
RPQNMLNLKHGGFAH47DA,2018/5/4 00:00:00,2020/12/1 00:00:00,18,123491,7059980,1,1,1,57,0,0,7059980,1,1,0,0,24,2,35,0,4,6,0,121.30827536102613,24.98971728198569,118095.34046647153,123490.99698198983,99674.236391916,123490.99698198983,中華路１１７號十八樓之１
RPWOMLSLLHGGFAH78DA,2018/4/28 00:00:00,2020/12/1 00:00:00,18,119808,7499981,1,1,1,63,0,0,7499981,1,1,0,0,24,2,39,0,3,6,0,121.30827536102613,24.98971728198569,118588.24377315462,119807.99850396733,85044.28488857651,119807.99850396733,中華路１１７號十八樓之６
RPUOMLSLLHGGFAH58DA,2018/1/13 00:00:00,2020/12/1 00:00:00,6,83230,8059993,1,1,1,97,1850000,0,9909993,1,1,1,0,24,2,39,0,3,8,2,121.30827536102613,24.98971728198569,84110.08677125385,83230.00036036412,80375.98621590505,83230.00036036412,中華路１１７號六樓之６
RPVPMLSLLHGGFAH78DA,2018/3/26 00:00:00,2020/12/1 00:00:00,12,102833,9689954,2,1,1,94,0,0,9689954,1,1,0,0,24,2,57,0,7,10,0,121.30827536102613,24.98971728198569,101794.1320999304,102832.99714581952,97372.57487534173,102832.99714581952,中華路１１７號十二樓之２
RPXPMLSLLHGGFAH98DA,2018/6/10 00:00:00,2020/12/1 00:00:00,5,99916,10680021,2,1,1,175,3500000,68,14180021,1,1,2,0,24,2,64,0,8,13,2,121.30827536102613,24.98971728198569,96853.83458634716,99916.0003024168,94205.50153739896,99916.0003024168,中華路１１７號五樓之７
RPVNMLQJMHGGFAH28DA,2017/12/2 00:00:00,2020/12/1 00:00:00,5,98403,6160028,1,1,1,63,0,0,6160028,1,1,0,0,24,2,39,0,3,6,0,121.30827536102613,24.98971728198569,96870.58876603804,98402.99832557922,94855.26948590679,98402.99832557922,中華路１１７號五樓之６
RPSNMLRKMHGGFAH18DA,2018/2/2 00:00:00,2020/12/1 00:00:00,9,96883,8579958,2,1,1,123,1900000,34,10479958,1,1,1,0,24,2,52,0,7,10,2,121.30827536102613,24.98971728198569,98366.50344364828,96882.99891293008,97963.4538366658,96882.99891293008,中華路１１７號九樓之３
RPRRMLKLMHGGFAH87DA,2018/2/8 00:00:00,2020/12/1 00:00:00,7,95713,9019993,2,1,1,128,1800000,34,10819993,1,1,1,0,24,2,57,0,7,11,2,121.30827536102613,24.98971728198569,96474.46149855544,95713.00030247276,95191.21957562829,95713.00030247276,中華路１１７號七樓之２
RPRNMLRKMHGGFAH08DA,2018/4/30 00:00:00,2020/12/1 00:00:00,11,101348,9550022,2,1,1,94,0,0,9550022,1,1,0,0,24,2,57,0,7,10,0,121.30827536102613,24.98971728198569,100566.95823863283,101347.9983910535,97182.47337618517,101347.9983910535,中華路１１７號十一樓之２
RPWRMLMLMHGGFAH58DA,2018/1/28 00:00:00,2020/12/1 00:00:00,5,96729,5529997,1,1,1,57,0,0,5529997,1,1,0,0,24,2,35,0,4,6,0,121.30827536102613,24.98971728198569,96969.15363789373,96728.99948422797,96678.70806195855,96728.99948422797,中華路１１７號五樓之１
RPVQMLRJNHGGFAH78DA,2018/3/23 00:00:00,2020/12/1 00:00:00,8,103035,9710018,2,1,1,128,1550000,34,11260018,1,1,1,0,24,2,57,0,7,11,2,121.30827536102613,24.98971728198569,103695.81333056887,103034.99852205798,96908.42767939344,103034.99852205798,中華路１１７號八樓之２
